 21 6207.707770 2.091E-30 3.769E-08.08340.114  683.81240.68-.004104       4 2 2 02       0 1 1 01                    Q  6f     436663343010 9 711    13.0   13.0
 21 6207.708210 1.448E-30 3.616E-08.08660.118  675.20500.69-.003773       4 2 2 02       0 1 1 01                    Q  4f     436663343010 9 711     9.0    9.0
 21 6207.715748 1.066E-30 3.371E-08.08850.120  672.06760.70-.003576       4 2 2 02       0 1 1 01                    Q  3e     436663343010 9 711     7.0    7.0
 21 6207.726554 1.792E-30 3.731E-08.08490.116  679.09900.69-.003947       4 2 2 02       0 1 1 01                    Q  5e     436663343010 9 711    11.0   11.0
 21 6207.742163 2.365E-30 3.794E-08.08200.112  689.25530.68-.004244       4 2 2 02       0 1 1 01                    Q  7e     436663343010 9 711    15.0   15.0
 21 6207.762575 2.789E-30 3.768E-08.07970.109  702.53630.68-.004490       4 2 2 02       0 1 1 01                    Q  9e     436663343010 9 711    19.0   19.0
 21 6207.775570 4.977E-29 7.237E-03.05980.067 3012.84320.70-.009254       3 2 2 13       0 2 2 01                    R 65f     465553342910 9 711   133.0  131.0
 21 6207.787792 3.060E-30 3.698E-08.07780.107  718.94190.68-.004699       4 2 2 02       0 1 1 01                    Q 11e     436663343010 9 711    23.0   23.0
 21 6207.788319 2.376E-28 1.268E-04.06990.092 1662.04020.73-.005983       5 1 1 02       1 0 0 01                    P 26e     466663342910 9 711    51.0   53.0
 21 6207.791438 1.633E-26 1.697E-02.09050.120 1390.52530.70-.003261       4 0 0 13       1 0 0 01                    R  2e     566663342910 9 711     7.0    5.0
 21 6207.817820 3.183E-30 3.604E-08.07620.104  738.47170.68-.004884       4 2 2 02       0 1 1 01                    Q 13e     436663343010 9 711    27.0   27.0
 21 6207.852664 3.170E-30 3.490E-08.07480.102  761.12550.69-.005050       4 2 2 02       0 1 1 01                    Q 15e     436663343010 9 711    31.0   31.0
 21 6207.892337 3.042E-30 3.362E-08.07370.100  786.90280.70-.005203       4 2 2 02       0 1 1 01                    Q 17e     436663343010 9 711    35.0   35.0
 21 6207.926673 1.928E-27 2.113E-02.06470.071 2443.76040.73-.008655       4 0 0 14       1 0 0 02                    R 54e     565553342910 9 711   111.0  109.0
 21 6207.936856 2.824E-30 3.223E-08.07260.098  815.80320.70-.005347       4 2 2 02       0 1 1 01                    Q 19e     436663343010 9 711    39.0   39.0
 21 6207.955482 1.028E-29 1.790E-02.06170.069 3507.51810.71-.008992       4 1 1 13       1 1 1 01                    R 60f     465553342910 9 711   123.0  121.0
 21 6207.986243 2.544E-30 3.077E-08.07170.096  847.82630.71-.005483       4 2 2 02       0 1 1 01                    Q 21e     436663343010 9 711    43.0   43.0
 21 6208.040530 2.228E-30 2.925E-08.07090.095  882.97140.72-.005614       4 2 2 02       0 1 1 01                    Q 23e     436663343010 9 711    47.0   47.0
 21 6208.099755 1.901E-30 2.770E-08.07020.093  921.23810.72-.005740       4 2 2 02       0 1 1 01                    Q 25e     436663343010 9 711    51.0   51.0
 21 6208.163966 1.582E-30 2.614E-08.06960.091  962.62570.73-.005862       4 2 2 02       0 1 1 01                    Q 27e     436663343010 9 711    55.0   55.0
 21 6208.233222 1.286E-30 2.460E-08.06900.089 1007.13350.73-.005981       4 2 2 02       0 1 1 01                    Q 29e     436663343010 9 711    59.0   59.0
 21 6208.237473 2.826E-30 1.959E-04.05680.064 2912.15730.63-.009603       2 2 2 12       0 0 0 01                    P 86e     465553342910 9 711   171.0  173.0
 21 6208.307592 1.021E-30 2.305E-08.06850.088 1054.76070.74-.006097       4 2 2 02       0 1 1 01                    Q 31e     436663343010 9 711    63.0   63.0
 21 6208.341822 3.981E-29 7.327E-03.05950.067 3064.36320.70-.009305       3 2 2 13       0 2 2 01                    R 66e     465553342910 9 711   135.0  133.0
 21 6208.444103 2.790E-29 1.543E-05.06880.088 1699.26250.74-.006144       4 3 3 02       0 2 2 01                    P 30e     466663342910 9 711    59.0   61.0
 21 6208.462810 3.108E-29 7.270E-03.05930.066 3116.70200.69-.009355       3 2 2 13       0 2 2 01                    R 67f     465553342910 9 711   137.0  135.0
